correlation_spearman_esm_unit,p_value_spearman_esm_unit,go_aspect,go_thr,train_data_split,denom,tokenizer_col,tokenizer,vocab_size,token_len_thr,topic_model,max_df,min_df,top_n,top_n_strat,normal_random,epoch,lambda_smooth,alpha,beta,theta
0.4795950318338379,4.612764992515136e-05,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 25600,PUMA pam250 0.8 0.2,25600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6958981317190273,8.815722091388936e-11,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 25600,PUMA pam250 0.8 0.2,25600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.45262498695334524,0.00013577028771448587,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 51200,PUMA pam250 0.8 0.2,51200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6466339630518736,4.48811441719549e-09,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 51200,PUMA pam250 0.8 0.2,51200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.22283686462790941,0.07210843264707174,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 800,PUMA pam250 0.9 0.05,800,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.20204571547855132,0.10376004825814336,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 800,PUMA pam250 0.9 0.05,800,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.6453814841874544,4.9141306445700685e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 1600,PUMA pam250 0.9 0.05,1600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6640434192672999,1.217027614468748e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 1600,PUMA pam250 0.9 0.05,1600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.6029641999791255,8.435569171766093e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 3200,PUMA pam250 0.9 0.05,3200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.707963678112932,2.9792938167456864e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 3200,PUMA pam250 0.9 0.05,3200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.5483143721949693,1.8801744245297077e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 6400,PUMA pam250 0.9 0.05,6400,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7161465400271373,1.3831184927060734e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 6400,PUMA pam250 0.9 0.05,6400,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.536791566642313,3.37970602394838e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 12800,PUMA pam250 0.9 0.05,12800,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7087151654315835,2.7796114935057343e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 12800,PUMA pam250 0.9 0.05,12800,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.511825487944891,1.1208831011780868e-05,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 25600,PUMA pam250 0.9 0.05,25600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6440455067320741,5.4107384982136305e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 25600,PUMA pam250 0.9 0.05,25600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.4676547333263752,7.522569554497884e-05,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 51200,PUMA pam250 0.9 0.05,51200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.5905229099258951,1.798863178210381e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 51200,PUMA pam250 0.9 0.05,51200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.13971401732595765,0.2632026904256158,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 800,PUMA pam250 0.9 0.005,800,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.33560171172111475,0.00587403582406478,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 800,PUMA pam250 0.9 0.005,800,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.6459242250287027,4.725013003097824e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 1600,PUMA pam250 0.9 0.005,1600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7143513203214696,1.6404406277624942e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 1600,PUMA pam250 0.9 0.005,1600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.6121072956893853,4.735042498199237e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 3200,PUMA pam250 0.9 0.005,3200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7217826949170234,8.025781062714556e-12,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 3200,PUMA pam250 0.9 0.005,3200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.5727794593466236,5.021291839455181e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 6400,PUMA pam250 0.9 0.005,6400,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7221166892808686,7.767823284839324e-12,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 6400,PUMA pam250 0.9 0.005,6400,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.5410917440768187,2.7223087129552664e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 12800,PUMA pam250 0.9 0.005,12800,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.708088925999374,2.945088550593071e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 12800,PUMA pam250 0.9 0.005,12800,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.5223880597014926,6.828058148001832e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 25600,PUMA pam250 0.9 0.005,25600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6467592109383156,4.447497280929946e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 25600,PUMA pam250 0.9 0.005,25600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.4791775388790315,4.693767801123105e-05,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 51200,PUMA pam250 0.9 0.005,51200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.5924016282225238,1.607759114340505e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 51200,PUMA pam250 0.9 0.005,51200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.13971401732595765,0.2632026904256158,molecular_function,100,undersample,1,PUMA pam250 0.9 0 800,PUMA pam250 0.9 0,800,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.33560171172111475,0.00587403582406478,molecular_function,100,undersample,1,PUMA pam250 0.9 0 800,PUMA pam250 0.9 0,800,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.6381171067738233,8.248093752057423e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0 1600,PUMA pam250 0.9 0,1600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7067946978394739,3.3173689115664746e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0 1600,PUMA pam250 0.9 0,1600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.6036321887068157,8.092041340552494e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0 3200,PUMA pam250 0.9 0,3200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7069616950213966,3.266924067238305e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0 3200,PUMA pam250 0.9 0,3200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.5731552030059495,4.916377003791431e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0 6400,PUMA pam250 0.9 0,6400,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7255818808057616,5.519240518740613e-12,molecular_function,100,undersample,1,PUMA pam250 0.9 0 6400,PUMA pam250 0.9 0,6400,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.546268656716418,2.0898067639903644e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0 12800,PUMA pam250 0.9 0,12800,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7131823400480118,1.8319345217392414e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0 12800,PUMA pam250 0.9 0,12800,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.5197996033816931,7.72176369127642e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0 25600,PUMA pam250 0.9 0,25600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6488049264168668,3.831512557662048e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0 25600,PUMA pam250 0.9 0,25600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.4812232543575828,4.309058425779305e-05,molecular_function,100,undersample,1,PUMA pam250 0.9 0 51200,PUMA pam250 0.9 0,51200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.5887276902202276,2.001332213820621e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0 51200,PUMA pam250 0.9 0,51200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.24989040809936333,0.043015684893084674,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 800,PUMA pam250 0.9 0.1,800,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.1961590648157813,0.11444304119669735,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 800,PUMA pam250 0.9 0.1,800,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.6657133910865255,1.0689679689302658e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 1600,PUMA pam250 0.9 0.1,1600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7106356330236929,2.3257094075470487e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 1600,PUMA pam250 0.9 0.1,1600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.6134015238492851,4.3569079878645104e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 3200,PUMA pam250 0.9 0.1,3200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7220749399853879,7.799629165841786e-12,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 3200,PUMA pam250 0.9 0.1,3200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.5306126709111785,4.58794519148995e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 6400,PUMA pam250 0.9 0.1,6400,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6999060640851688,6.184912570864998e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 6400,PUMA pam250 0.9 0.1,6400,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.5385450370524998,3.0954878023235846e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 12800,PUMA pam250 0.9 0.1,12800,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7178165118463627,1.1787388769546693e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 12800,PUMA pam250 0.9 0.1,12800,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.508360296419998,1.3141094665097033e-05,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 25600,PUMA pam250 0.9 0.1,25600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.643586264481787,5.592186233931925e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 25600,PUMA pam250 0.9 0.1,25600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.46907420937271693,7.104362409831054e-05,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 51200,PUMA pam250 0.9 0.1,51200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6001669971819227,1.0029465937063611e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 51200,PUMA pam250 0.9 0.1,51200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.23402567581672062,0.058589307255118406,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 800,PUMA pam250 0.9 0.2,800,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.23402567581672062,0.058589307255118406,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 800,PUMA pam250 0.9 0.2,800,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.6262603068573218,1.8664718445234942e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 1600,PUMA pam250 0.9 0.2,1600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6384511011376683,8.056428903546109e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 1600,PUMA pam250 0.9 0.2,1600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.6026302056152804,8.612456378823548e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 3200,PUMA pam250 0.9 0.2,3200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6980273457885399,7.307997603013515e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 3200,PUMA pam250 0.9 0.2,3200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.5172946456528547,8.689552738272268e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 6400,PUMA pam250 0.9 0.2,6400,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.7160212921406953,1.3997407627527953e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 6400,PUMA pam250 0.9 0.2,6400,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.5118672372403716,1.1187254922912918e-05,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 12800,PUMA pam250 0.9 0.2,12800,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6923076923076924,1.2051493408137924e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 12800,PUMA pam250 0.9 0.2,12800,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.4788435445151864,4.7595157028938356e-05,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 25600,PUMA pam250 0.9 0.2,25600,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6169502139651395,3.461224524723633e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 25600,PUMA pam250 0.9 0.2,25600,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.4636885502557145,8.81453340465867e-05,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 51200,PUMA pam250 0.9 0.2,51200,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.6011272309779773,9.452714158802629e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 51200,PUMA pam250 0.9 0.2,51200,1,graph_aware,0.9,1,1,all,normal,0,0.5,1,3,2
0.4960442542532096,2.2810289873835523e-05,molecular_function,100,undersample,1,3mer,3mer,0,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.38515812545663297,0.0014059634912468213,molecular_function,100,undersample,1,4mer,4mer,0,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
0.318818494937898,0.009078752007242563,molecular_function,100,undersample,1,5mer,5mer,0,1,standard,0.9,1,1,all,normal,0,0.5,1,3,2
-0.05856057764900475,0.6404572370084388,molecular_function,100,undersample,1,BPE 800,BPE,800,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
-0.055313942396639566,0.6591228063111068,molecular_function,100,undersample,1,BPE 800,BPE,800,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.47036843753261676,6.741871624403737e-05,molecular_function,100,undersample,1,BPE 1600,BPE,1600,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.44076818703684384,0.0002122613274513348,molecular_function,100,undersample,1,BPE 1600,BPE,1600,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.6305604842918278,1.3935631647294351e-08,molecular_function,100,undersample,1,BPE 3200,BPE,3200,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.6442960025049578,5.314136886204986e-09,molecular_function,100,undersample,1,BPE 3200,BPE,3200,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5486483665588143,1.8478814033613965e-06,molecular_function,100,undersample,1,BPE 6400,BPE,6400,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.5600041749295482,1.0137802665649813e-06,molecular_function,100,undersample,1,BPE 6400,BPE,6400,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5259784991128276,5.747375461405862e-06,molecular_function,100,undersample,1,BPE 12800,BPE,12800,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.5362905750965453,3.465289808015392e-06,molecular_function,100,undersample,1,BPE 12800,BPE,12800,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.49383154159273573,2.5129814323146508e-05,molecular_function,100,undersample,1,BPE 25600,BPE,25600,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.5505688341509238,1.6720631452140004e-06,molecular_function,100,undersample,1,BPE 25600,BPE,25600,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.47500260933096766,5.579402958024101e-05,molecular_function,100,undersample,1,BPE 51200,BPE,51200,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.44715582924538155,0.00016718756934037718,molecular_function,100,undersample,1,BPE 51200,BPE,51200,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.28258010646070353,0.021510674087035882,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 800,PUMA blosum45 0.7 0.05,800,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.28258010646070353,0.021510674087035882,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 800,PUMA blosum45 0.7 0.05,800,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5909821521761821,1.750263410385473e-07,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 1600,PUMA blosum45 0.7 0.05,1600,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.5850537522179314,2.4845482945462045e-07,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 1600,PUMA blosum45 0.7 0.05,1600,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.6277632814946249,1.686127196480779e-08,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 3200,PUMA blosum45 0.7 0.05,3200,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.6741467487736146,5.481755627601331e-10,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 3200,PUMA blosum45 0.7 0.05,3200,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.6124830393487112,4.6221791467055745e-08,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 6400,PUMA blosum45 0.7 0.05,6400,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.7320112723097798,2.8870744738261684e-12,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 6400,PUMA blosum45 0.7 0.05,6400,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5698987579584595,5.898529250431887e-07,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 12800,PUMA blosum45 0.7 0.05,12800,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.7453292975681037,7.097249649911849e-13,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 12800,PUMA blosum45 0.7 0.05,12800,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5342866089134747,3.828321002094917e-06,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 25600,PUMA blosum45 0.7 0.05,25600,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.7060432105208226,3.553717874439769e-11,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 25600,PUMA blosum45 0.7 0.05,25600,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5056465922137565,1.4866209054525403e-05,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 51200,PUMA blosum45 0.7 0.05,51200,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.6657551403820062,1.0654957434979985e-09,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.05 51200,PUMA blosum45 0.7 0.05,51200,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.28905124726020254,0.01857845605420332,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 800,PUMA blosum45 0.7 0.005,800,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.28905124726020254,0.01857845605420332,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 800,PUMA blosum45 0.7 0.005,800,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5045193612357792,1.564292441200643e-05,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 1600,PUMA blosum45 0.7 0.005,1600,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.400187871829663,0.0008705615865592,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 1600,PUMA blosum45 0.7 0.005,1600,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5989562676129842,1.0804108173918436e-07,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 3200,PUMA blosum45 0.7 0.005,3200,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.6626239432209582,1.3580209530842713e-09,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 3200,PUMA blosum45 0.7 0.005,3200,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.6295585012002924,1.4923414737635526e-08,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 6400,PUMA blosum45 0.7 0.005,6400,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.7113871203423444,2.1681386679191027e-11,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 6400,PUMA blosum45 0.7 0.005,6400,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5764533973489198,4.079984312306101e-07,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 12800,PUMA blosum45 0.7 0.005,12800,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.7099258950005221,2.4845228551632716e-11,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 12800,PUMA blosum45 0.7 0.005,12800,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5465609017847824,2.0585736204670735e-06,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 25600,PUMA blosum45 0.7 0.005,25600,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.7113036217513831,2.1851295401952384e-11,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 25600,PUMA blosum45 0.7 0.005,25600,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.533451623003862,3.989838473367306e-06,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 51200,PUMA blosum45 0.7 0.005,51200,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.6898027345788541,1.4949222073552803e-10,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.005 51200,PUMA blosum45 0.7 0.005,51200,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.33547646383467283,0.005893669945483758,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 800,PUMA blosum45 0.7 0,800,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.33547646383467283,0.005893669945483758,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 800,PUMA blosum45 0.7 0,800,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.47654733326375126,5.235119234696135e-05,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 1600,PUMA blosum45 0.7 0,1600,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.375096545245799,0.0019142191181387683,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 1600,PUMA blosum45 0.7 0,1600,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5948230873604009,1.3896113192322618e-07,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 3200,PUMA blosum45 0.7 0,3200,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.6637511741989356,1.2448659297155435e-09,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 3200,PUMA blosum45 0.7 0,3200,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.635361653272101,1.0002910571211337e-08,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 6400,PUMA blosum45 0.7 0,6400,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.7150610583446405,1.5336711856919223e-11,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 6400,PUMA blosum45 0.7 0,6400,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.596200814111262,1.2782894016376275e-07,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 12800,PUMA blosum45 0.7 0,12800,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.7338482413109281,2.390942642403422e-12,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 12800,PUMA blosum45 0.7 0,12800,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5559962425634069,1.256225914428874e-06,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 25600,PUMA blosum45 0.7 0,25600,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.7232439202588458,6.954455847207001e-12,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 25600,PUMA blosum45 0.7 0,25600,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.5306544202066591,4.578572498788053e-06,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 51200,PUMA blosum45 0.7 0,51200,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.694896148627492,9.623854467621689e-11,molecular_function,100,undersample,1,PUMA blosum45 0.7 0 51200,PUMA blosum45 0.7 0,51200,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.3509654524579899,0.0038610284838114742,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.1 800,PUMA blosum45 0.7 0.1,800,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.3509654524579899,0.0038610284838114742,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.1 800,PUMA blosum45 0.7 0.1,800,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.6740215008871726,5.537278539048047e-10,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.1 1600,PUMA blosum45 0.7 0.1,1600,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
0.6958563824235467,8.848061030973657e-11,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.1 1600,PUMA blosum45 0.7 0.1,1600,1,graph_aware,0.9,1,1,all,normal,1,0.5,1,3,2
0.648095188393696,4.035414232307896e-09,molecular_function,100,undersample,1,PUMA blosum45 0.7 0.1 3200,PUMA blosum45 0.7 0.1,3200,1,standard,0.9,1,1,all,normal,1,0.5,1,3,2
